File,Line,Severity,Type,Message,Rule,Creation Date
ki2pixel_trading_automation:backtest_engine/optimizer.py,557,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 72 to the 15 allowed.,python:S3776,2026-06-01T10:21:21+0000
ki2pixel_trading_automation:backtest_engine/web.py,231,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 20 to the 15 allowed.,python:S3776,2026-06-01T10:21:21+0000
ki2pixel_trading_automation:backtest_engine/web.py,419,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 422 to the 15 allowed.,python:S3776,2026-06-01T10:21:21+0000
ki2pixel_trading_automation:backtest_engine/bayesian_optimizer.py,813,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 518 to the 15 allowed.,python:S3776,2026-05-31T11:41:25+0000
ki2pixel_trading_automation:backtest_engine/bayesian_optimizer.py,1118,MINOR,CODE_SMELL,Remove this redundant call.,python:S7508,2026-05-31T11:41:25+0000
ki2pixel_trading_automation:backtest_engine/strategies/hma_crossover.py,283,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 108 to the 15 allowed.,python:S3776,2026-05-31T11:41:25+0000
ki2pixel_trading_automation:backtest_engine/strategies/pmax_explorer.py,415,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 105 to the 15 allowed.,python:S3776,2026-05-31T11:41:25+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/PMax-Explorer-STRATEGY-SCREENER.py,219,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 19 to the 15 allowed.,python:S3776,2026-05-31T11:41:25+0000
ki2pixel_trading_automation:pine_scripts_convert_to_python/strategy/PMax-Explorer-STRATEGY-SCREENER.py,276,MINOR,CODE_SMELL,"Rename this local variable ""zxEMAData"" to match the regular expression ^[_a-z][a-z0-9_]*$.",python:S117,2026-05-31T11:41:25+0000
ki2pixel_trading_automation:backtest_engine/__main__.py,178,BLOCKER,CODE_SMELL,Refactor this method to not always return the same value.,python:S3516,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/__main__.py,334,MAJOR,CODE_SMELL,Add replacement fields or use a normal string instead of an f-string.,python:S3457,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/__main__.py,338,MAJOR,CODE_SMELL,Add replacement fields or use a normal string instead of an f-string.,python:S3457,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/__main__.py,340,MAJOR,CODE_SMELL,"Use ""logging.exception()"" instead.",python:S8572,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/__main__.py,405,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""storage/processed"" 5 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/__main__.py,423,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""Short only"" 4 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/__main__.py,423,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""Long only"" 4 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/bayesian_optimizer.py,71,MAJOR,CODE_SMELL,Either remove or fill this block of code.,python:S108,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/bayesian_optimizer.py,206,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 27 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/bayesian_optimizer.py,207,MAJOR,CODE_SMELL,"Function ""_init_worker_bayesian"" has 19 parameters, which is greater than the 13 authorized.",python:S107,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/bayesian_optimizer.py,603,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 45 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/bayesian_optimizer.py,729,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 30 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/bayesian_optimizer.py,814,MAJOR,CODE_SMELL,"Function ""run_bayesian_optimization"" has 35 parameters, which is greater than the 13 authorized.",python:S107,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/bayesian_optimizer.py,972,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""best.json"" 4 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/bayesian_optimizer.py,1611,MINOR,CODE_SMELL,Remove this redundant call.,python:S7508,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/bayesian_optimizer.py,1869,MAJOR,CODE_SMELL,"Use ""logging.exception()"" instead.",python:S8572,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/bayesian_optimizer.py,2043,MAJOR,CODE_SMELL,"Use a ""numpy.random.Generator"" here instead of this legacy function.",python:S6711,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/bayesian_optimizer.py,2044,MAJOR,CODE_SMELL,"Use a ""numpy.random.Generator"" here instead of this legacy function.",python:S6711,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/broker.py,301,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""Net loss only"" 3 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/broker.py,316,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 35 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/broker.py,344,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""Net loss AND max bars"" 3 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/broker.py,344,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""Net loss OR max bars"" 3 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/broker.py,425,MAJOR,BUG,Do not perform equality checks with floating point values.,python:S1244,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/broker.py,451,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 26 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/broker.py,543,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 17 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/canonical.py,211,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 25 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/canonical.py,361,MAJOR,CODE_SMELL,"Function ""build_canonical_dataset"" has 15 parameters, which is greater than the 13 authorized.",python:S107,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/configuration.py,48,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""Short only"" 6 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/configuration.py,48,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""Long only"" 5 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/configuration.py,51,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""Net loss only"" 3 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/configuration.py,56,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""Cash amount"" 4 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/configuration.py,56,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""% of entry value"" 3 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/configuration.py,66,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""V3 - Capped bucket model"" 3 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/configuration.py,108,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""V3.2 - Fee / reversal filter"" 6 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/configuration.py,176,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""V3.2 - Explicit net exits"" 3 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/configuration.py,209,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""V3.2 - Safety stop"" 7 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/configuration.py,295,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""Execution assumptions"" 6 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/configuration.py,628,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""Trade variables"" 6 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/configuration.py,676,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""Risk Management"" 5 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/configuration.py,882,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""Detection and Trade Parameters"" 8 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/configuration.py,958,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""Trailing Stop Parameters"" 4 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/configuration.py,1309,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/configuration.py,1344,MAJOR,CODE_SMELL,"Either merge this branch with the identical one on line ""1342"" or change one of the implementations.",python:S1871,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/data.py,197,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""storage/processed"" 5 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/data.py,295,MAJOR,BUG,Do not perform equality checks with floating point values.,python:S1244,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/data.py,301,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 28 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/data.py,327,MAJOR,BUG,Delete this unreachable code or refactor the code to make it reachable.,python:S1763,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/data.py,491,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/data.py,681,MINOR,CODE_SMELL,"Replace the unused local variable ""loaded_minutes"" with ""_"".",python:S1481,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/data.py,706,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/global_analysis.py,9,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 60 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/global_analysis.py,34,MINOR,CODE_SMELL,"Remove the unused local variable ""best_run_overall"".",python:S1481,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/global_analysis.py,212,BLOCKER,VULNERABILITY,Change this code to not construct the path from user-controlled data.,pythonsecurity:S2083,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/job_store.py,122,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""SELECT * FROM optimizer_jobs WHERE id = ?"" 3 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/metrics.py,85,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 17 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/metrics.py,248,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 44 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/metrics.py,381,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 44 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/optimizer.py,292,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 39 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/optimizer.py,524,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/optimizer.py,558,MAJOR,CODE_SMELL,"Function ""_evaluate_hma_parameters"" has 14 parameters, which is greater than the 13 authorized.",python:S107,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/optimizer.py,569,MAJOR,CODE_SMELL,"Remove the unused function parameter ""early_stop_drawdown_pct"".",python:S1172,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/optimizer.py,824,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 66 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/optimizer.py,825,MAJOR,CODE_SMELL,"Function ""run_grid_optimization"" has 24 parameters, which is greater than the 13 authorized.",python:S107,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/optimizer.py,916,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""best.json"" 3 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/optimizer.py,1078,MAJOR,CODE_SMELL,"Function ""load_data_and_optimize"" has 39 parameters, which is greater than the 13 authorized.",python:S107,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/overfitting_analysis.py,62,MINOR,CODE_SMELL,Remove this redundant call.,python:S7508,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/overfitting_analysis.py,84,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 17 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/prescan_utils.py,44,MINOR,CODE_SMELL,Remove this redundant call.,python:S7508,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/report_interpreter.py,265,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 17 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/reports.py,262,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/reports.py,392,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 17 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/shared_memory.py,68,MAJOR,CODE_SMELL,"Use ""logging.exception()"" instead.",python:S8572,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/simulation_kernel.py,31,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 31 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/adaptive_volatility_trend.py,286,MINOR,CODE_SMELL,"Replace the unused local variable ""er"" with ""_"".",python:S1481,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/adaptive_volatility_trend.py,326,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 89 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/adaptive_volatility_trend.py,361,MINOR,CODE_SMELL,Unpack this comprehension expression,python:S7492,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/adaptive_volatility_trend.py,486,MAJOR,CODE_SMELL,"Use ""logging.exception()"" instead.",python:S8572,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/bjorgum_double_tap.py,39,MINOR,CODE_SMELL,"Rename this field ""dLong"" to match the regular expression ^[_a-z][_a-z0-9]*$.",python:S116,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/bjorgum_double_tap.py,40,MINOR,CODE_SMELL,"Rename this field ""dShort"" to match the regular expression ^[_a-z][_a-z0-9]*$.",python:S116,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/bjorgum_double_tap.py,45,MINOR,CODE_SMELL,"Rename this field ""stopPer"" to match the regular expression ^[_a-z][_a-z0-9]*$.",python:S116,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/bjorgum_double_tap.py,47,MINOR,CODE_SMELL,"Rename this field ""atrStop"" to match the regular expression ^[_a-z][_a-z0-9]*$.",python:S116,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/bjorgum_double_tap.py,48,MINOR,CODE_SMELL,"Rename this field ""atrLength"" to match the regular expression ^[_a-z][_a-z0-9]*$.",python:S116,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/bjorgum_double_tap.py,49,MINOR,CODE_SMELL,"Rename this field ""atrMult"" to match the regular expression ^[_a-z][_a-z0-9]*$.",python:S116,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/bjorgum_double_tap.py,293,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 80 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/bjorgum_double_tap.py,427,MAJOR,CODE_SMELL,"Use ""logging.exception()"" instead.",python:S8572,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/commas_bot.py,308,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 79 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/commas_bot.py,441,MAJOR,CODE_SMELL,"Use ""logging.exception()"" instead.",python:S8572,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/hma_crossover.py,346,MINOR,CODE_SMELL,"Remove the unused local variable ""slow_windows"".",python:S1481,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/hma_crossover.py,416,MAJOR,CODE_SMELL,"Use ""logging.exception()"" instead.",python:S8572,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/noise_boundary_intraday.py,234,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 92 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/noise_boundary_intraday.py,250,MAJOR,CODE_SMELL,Remove this assignment to local variable 'drawdown_limit'; the value is never used.,python:S1854,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/noise_boundary_intraday.py,317,MAJOR,CODE_SMELL,Extract this nested conditional expression into an independent statement.,python:S3358,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/noise_boundary_intraday.py,333,MAJOR,CODE_SMELL,Extract this nested conditional expression into an independent statement.,python:S3358,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/noise_boundary_intraday.py,378,MINOR,CODE_SMELL,"Remove the unused local variable ""state_list"".",python:S1481,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/noise_boundary_intraday.py,449,MAJOR,CODE_SMELL,Add replacement fields or use a normal string instead of an f-string.,python:S3457,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/noise_boundary_intraday.py,608,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 90 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/noise_boundary_intraday.py,639,MINOR,CODE_SMELL,Unpack this comprehension expression,python:S7492,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/noise_boundary_intraday.py,785,MAJOR,CODE_SMELL,"Use ""logging.exception()"" instead.",python:S8572,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/noise_boundary_kernel.py,127,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 153 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/noise_boundary_kernel.py,129,MAJOR,CODE_SMELL,"Function ""run_noise_boundary_kernel"" has 49 parameters, which is greater than the 13 authorized.",python:S107,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/noise_boundary_kernel.py,171,MINOR,CODE_SMELL,"Remove the unused local variable ""curr_open"".",python:S1481,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/noise_boundary_kernel.py,355,MAJOR,CODE_SMELL,Remove this assignment to local variable 'last_realized_pnl'; the value is never used.,python:S1854,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/pmax_explorer.py,140,MAJOR,CODE_SMELL,"Remove the unused function parameter ""early_stop_drawdown_pct"".",python:S1172,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/pmax_explorer.py,236,MINOR,CODE_SMELL,"Rename this local variable ""longStop"" to match the regular expression ^[_a-z][a-z0-9_]*$.",python:S117,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/pmax_explorer.py,237,MINOR,CODE_SMELL,"Rename this local variable ""shortStop"" to match the regular expression ^[_a-z][a-z0-9_]*$.",python:S117,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/pmax_explorer.py,286,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 34 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/pmax_explorer.py,294,MINOR,CODE_SMELL,"Rename this local variable ""longStop"" to match the regular expression ^[_a-z][a-z0-9_]*$.",python:S117,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/pmax_explorer.py,295,MINOR,CODE_SMELL,"Rename this local variable ""shortStop"" to match the regular expression ^[_a-z][a-z0-9_]*$.",python:S117,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/pmax_explorer.py,512,MINOR,CODE_SMELL,"Remove the unused local variable ""module"".",python:S1481,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/pmax_explorer.py,573,MAJOR,CODE_SMELL,"Use ""logging.exception()"" instead.",python:S8572,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/range_filter.py,306,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 81 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/range_filter.py,383,MAJOR,BUG,Remove this if statement or edit its code blocks so that they're not all the same.,python:S3923,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/strategies/range_filter.py,436,MAJOR,CODE_SMELL,"Use ""logging.exception()"" instead.",python:S8572,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/vectorbt_bridge/random_benchmark.py,52,MAJOR,CODE_SMELL,"Use a ""numpy.random.Generator"" here instead of this legacy function.",python:S6711,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/vectorbt_bridge/random_benchmark.py,53,MAJOR,CODE_SMELL,"Use a ""numpy.random.Generator"" here instead of this legacy function.",python:S6711,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/vectorbt_bridge/strategy_bridge.py,164,MINOR,CODE_SMELL,"Remove the unused local variable ""vbt_equity"".",python:S1481,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/vectorbt_bridge/vectorized_exploration.py,100,MAJOR,CODE_SMELL,Add replacement fields or use a normal string instead of an f-string.,python:S3457,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/vectorbt_bridge/vectorized_wfo.py,50,MINOR,CODE_SMELL,"Remove the unused local variable ""slow_windows"".",python:S1481,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/vectorbt_bridge/visualization.py,60,MINOR,CODE_SMELL,Replace this constructor call with a literal.,python:S7498,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/walk_forward.py,137,MINOR,CODE_SMELL,Replace this constructor call with a literal.,python:S7498,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/walk_forward.py,168,CRITICAL,CODE_SMELL,Refactor this function to reduce its Cognitive Complexity from 39 to the 15 allowed.,python:S3776,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/walk_forward.py,169,MAJOR,CODE_SMELL,"Function ""run_wfa_fold"" has 18 parameters, which is greater than the 13 authorized.",python:S107,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/walk_forward.py,327,MAJOR,CODE_SMELL,"Function ""run_wfa_full"" has 15 parameters, which is greater than the 13 authorized.",python:S107,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web.py,166,MAJOR,VULNERABILITY,Change this code to not construct the path from user-controlled data.,pythonsecurity:S6549,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web.py,422,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""storage/processed"" 3 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web.py,423,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""reports/local_optimizer"" 6 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web.py,523,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""symbol is required"" 3 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web.py,595,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""job not found"" 12 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web.py,795,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""application/octet-stream"" 4 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web.py,805,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""optimizer report not ready"" 4 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web.py,837,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""recommendations not ready"" 4 times.",python:S1192,2026-05-30T23:20:58+0000
ki2pixel_trading_automation:backtest_engine/web.py,839,CRITICAL,CODE_SMELL,"Define a constant instead of duplicating this literal ""recommendations.json"" 4 times.",python:S1192,2026-05-30T23:20:58+0000
